,0,1,2,3,4,5,6,7,8
3832,2,3,1,2,0,0,0,0,0
3833,2,0,0,2,1,1,0,0,1
3834,2,2,0,2,1,0,2,0,1
3835,1,2,0,2,1,0,1,0,1
3836,1,1,3,0,2,1,1,1,0
3837,0,3,1,1,1,1,1,0,0
3838,1,2,1,0,0,0,2,2,2
3839,2,2,1,1,0,0,1,0,1
3840,0,2,0,0,1,1,2,2,2
3841,1,2,3,1,1,1,0,1,0
3842,1,2,2,0,0,0,2,2,2
3843,0,1,1,2,0,0,0,2,2
3844,1,3,0,2,2,1,1,2,2
3845,1,3,1,3,0,0,1,1,0
3846,2,0,2,0,1,1,2,0,1
3847,2,3,1,3,0,0,1,1,0
3848,0,1,2,2,1,0,2,1,1
3849,0,2,0,1,0,1,2,0,0
3850,0,3,3,3,0,0,0,1,0
3851,0,4,3,1,1,0,1,1,3
3852,1,2,0,2,1,1,0,2,2
3853,1,3,2,1,0,0,0,0,1
3854,2,2,0,2,2,0,2,2,2
3855,1,0,2,2,2,1,0,2,2
3856,2,2,2,1,0,1,0,0,1
3857,2,0,1,3,1,0,2,0,1
3858,2,3,2,0,1,0,2,0,0
3859,0,1,3,1,1,1,2,0,1
3860,0,3,0,3,2,0,0,0,0
3861,2,1,2,2,0,0,0,2,2
3862,0,3,2,2,2,0,1,1,3
3863,2,2,3,3,0,1,0,1,0
3864,2,3,2,1,2,0,0,0,0
3865,0,0,2,1,0,1,0,1,0
3866,1,3,1,1,1,1,2,0,1
3867,0,4,2,2,2,1,1,1,0
3868,2,2,0,1,1,0,2,0,0
3869,0,0,1,1,1,1,1,0,1
3870,0,2,0,2,2,0,1,0,0
3871,1,1,0,2,0,1,0,2,2
3872,0,2,3,3,2,1,1,1,0
3873,0,3,3,2,0,0,1,2,2
3874,0,3,1,1,0,0,1,0,0
3875,0,4,3,3,1,1,0,1,0
3876,1,4,0,3,0,0,0,2,2
3877,2,0,2,1,0,1,1,2,2
3878,0,2,1,1,1,0,1,1,0
3879,1,3,0,2,2,1,2,0,1
3880,2,1,1,1,2,0,0,1,0
3881,1,2,0,2,1,0,2,0,1
3882,0,4,2,3,1,0,2,1,0
3883,0,4,3,3,1,1,2,2,2
3884,2,4,3,1,1,1,1,2,2
3885,1,2,3,3,2,1,0,1,1
3886,0,0,0,2,0,1,1,0,1
3887,2,0,2,2,0,1,2,0,1
3888,1,1,1,3,2,1,2,2,2
3889,0,1,0,0,1,1,1,0,1
3890,0,1,0,1,0,0,1,2,2
3891,2,2,3,2,1,1,2,1,1
3892,1,3,2,0,1,1,2,0,0
3893,0,0,1,0,0,0,0,1,0
3894,0,2,3,2,1,0,0,1,0
3895,1,0,3,0,1,0,0,0,1
3896,0,4,1,1,2,1,0,0,0
3897,2,2,3,1,1,0,2,2,2
3898,0,0,3,1,2,0,1,1,0
3899,0,3,2,0,0,1,1,0,0
3900,1,2,3,3,0,1,0,0,1
3901,0,2,3,1,2,1,1,0,0
3902,0,0,0,1,1,0,0,2,2
3903,2,0,1,0,0,1,1,0,1
3904,0,4,3,3,1,1,1,1,0
3905,0,1,0,3,0,1,0,1,1
3906,1,3,0,2,2,1,2,2,2
3907,0,4,2,3,1,1,2,0,0
3908,1,3,3,3,0,1,0,1,0
3909,2,2,2,3,2,1,0,1,0
3910,2,2,3,3,0,1,0,2,2
3911,1,1,3,2,2,0,2,2,2
3912,1,0,0,0,1,0,0,2,2
3913,0,3,0,0,1,0,2,0,0
3914,0,1,1,3,0,0,0,0,1
3915,2,3,2,1,2,0,1,1,3
3916,0,1,1,1,0,1,1,2,2
3917,0,0,0,1,0,1,2,2,2
3918,0,1,1,2,0,1,1,0,1
3919,1,1,2,0,2,0,2,0,1
3920,2,3,0,3,0,0,1,2,2
3921,2,2,0,1,0,0,1,0,1
3922,2,2,3,2,2,1,1,1,0
3923,1,2,1,0,2,0,1,2,2
3924,1,0,0,3,2,1,2,1,1
3925,0,4,3,2,2,1,1,2,2
3926,2,3,0,1,2,1,2,2,2
3927,1,3,2,1,1,1,1,2,2
3928,1,1,1,1,1,1,1,1,1
3929,1,3,3,1,1,1,1,1,0
3930,1,0,1,1,2,1,2,2,2
3931,0,2,3,1,1,1,2,1,0
3932,2,1,0,0,0,1,1,2,2
3933,0,4,3,2,0,1,1,1,0
3934,1,3,3,2,1,0,0,2,2
3935,2,4,2,0,0,1,1,1,0
3936,2,4,1,3,1,0,2,0,0
3937,1,4,1,3,1,1,1,1,0
3938,0,4,0,0,1,1,1,0,0
3939,0,3,3,2,0,1,1,2,2
3940,1,1,1,0,1,0,0,1,1
3941,2,3,3,1,0,0,2,0,0
3942,0,0,3,0,2,1,0,1,0
3943,1,1,0,2,2,1,0,1,1
3944,2,3,2,1,0,0,1,2,2
3945,2,0,0,1,1,0,1,2,2
3946,1,3,0,0,1,0,0,2,2
3947,2,3,1,3,0,1,2,1,0
3948,2,1,1,2,0,1,0,2,2
3949,2,0,2,3,1,1,0,2,2
3950,0,2,3,0,0,1,2,0,0
3951,0,1,1,2,2,1,1,2,2
3952,1,0,1,3,1,0,1,2,2
3953,2,0,0,2,2,1,2,2,2
3954,0,2,3,1,0,0,1,1,0
3955,0,4,0,0,1,0,0,1,3
3956,1,1,1,3,0,0,2,1,1
3957,2,3,1,2,2,1,1,1,0
3958,0,3,1,2,2,0,1,2,2
3959,2,0,3,3,2,1,2,2,2
3960,0,0,2,3,0,0,1,1,0
3961,0,1,3,1,2,0,1,1,0
3962,0,0,1,0,1,1,1,1,0
3963,1,1,3,0,2,1,1,0,1
3964,2,2,1,1,2,0,1,0,0
3965,0,2,0,2,2,1,0,1,0
3966,1,3,0,3,0,1,0,1,0
3967,0,4,2,3,0,0,2,0,0
3968,1,4,0,2,0,0,2,1,1
3969,0,2,3,0,2,0,1,1,3
3970,1,2,0,2,2,0,0,2,2
3971,0,0,1,0,0,0,1,1,0
3972,2,4,3,1,1,0,0,2,2
3973,1,4,2,2,0,1,2,1,1
3974,0,0,0,0,0,0,2,0,0
3975,0,4,0,1,0,0,2,1,0
3976,1,3,3,3,1,1,0,1,0
3977,1,4,0,1,2,0,2,1,0
3978,1,1,1,3,1,1,1,0,1
3979,2,3,0,0,1,0,2,2,2
3980,1,1,1,1,0,0,0,0,1
3981,1,1,2,0,0,1,0,2,2
3982,1,2,1,3,2,0,1,2,2
3983,2,2,0,2,0,1,0,2,2
3984,2,1,3,1,1,0,2,0,1
3985,2,3,3,0,2,1,1,0,0
3986,1,3,0,2,0,0,2,1,1
3987,2,2,0,0,2,1,0,1,0
3988,1,0,0,1,2,0,0,1,0
3989,0,1,1,1,2,1,0,1,1
3990,1,0,0,3,0,0,1,2,2
3991,2,2,1,3,1,1,2,1,1
3992,0,2,2,0,1,0,2,0,0
3993,1,1,3,3,0,1,0,0,1
3994,2,4,3,1,2,0,1,2,2
3995,1,4,3,0,1,1,1,0,0
3996,1,1,2,1,0,0,0,2,2
3997,2,1,2,2,0,1,1,1,1
3998,1,0,0,0,1,1,0,0,1
3999,2,4,2,2,1,0,0,2,2
4000,0,3,1,2,1,1,0,0,0
4001,1,4,2,0,2,0,1,2,2
4002,1,0,3,1,1,1,2,2,2
4003,0,2,0,3,2,0,0,2,2
4004,0,0,2,3,0,1,2,2,2
4005,2,3,1,1,2,1,1,0,0
4006,1,4,2,3,1,1,0,1,0
4007,1,3,0,3,2,1,2,1,1
4008,0,1,2,3,1,0,1,0,1
4009,2,2,1,0,2,0,1,1,0
4010,0,0,0,3,2,0,2,0,0
4011,2,0,1,3,2,0,0,0,1
4012,1,3,1,0,0,1,1,0,1
4013,0,0,2,1,0,0,2,2,2
4014,0,1,0,3,0,0,0,1,1
4015,1,0,1,2,2,0,2,1,1
4016,0,1,1,1,1,1,2,2,2
4017,1,0,2,3,0,0,1,2,2
4018,2,2,0,0,1,1,2,0,0
4019,1,0,1,2,0,1,1,1,1
4020,2,1,3,3,1,0,1,2,2
4021,1,3,2,3,2,1,1,2,2
4022,0,1,0,0,0,1,1,2,2
4023,2,3,2,1,2,0,0,1,3
4024,2,0,3,1,0,0,2,1,1
4025,2,4,0,0,2,0,2,0,0
4026,0,0,0,0,2,1,2,0,0
4027,2,3,0,3,1,0,0,2,2
4028,0,2,2,3,1,1,0,0,0
4029,0,0,3,2,1,0,1,0,1
4030,2,1,3,3,1,1,0,2,2
4031,2,3,2,3,2,0,0,1,3
4032,2,1,1,1,0,0,0,2,2
4033,1,4,3,3,1,1,2,1,1
4034,0,4,3,1,2,1,2,2,2
4035,1,1,3,3,0,0,2,1,1
4036,0,1,1,2,1,0,0,1,1
4037,0,2,2,1,1,1,0,2,2
4038,2,2,2,3,0,1,2,0,1
4039,2,3,3,3,1,1,2,2,2
4040,0,0,3,1,2,0,1,0,0
4041,1,1,3,3,1,0,1,2,2
4042,1,0,2,0,0,0,2,1,1
4043,0,0,0,3,0,1,0,2,2
4044,1,2,3,3,0,1,2,1,1
4045,0,1,3,3,1,0,0,2,2
4046,1,4,3,0,2,1,0,2,2
4047,1,3,0,3,1,0,0,0,1
4048,1,1,0,1,2,1,1,2,2
4049,1,4,2,3,0,0,1,1,0
4050,1,0,1,1,0,0,1,2,2
4051,2,2,1,2,1,0,0,1,0
4052,2,4,0,1,1,1,2,0,0
4053,0,2,3,2,0,1,1,1,0
4054,1,2,3,3,2,0,0,1,0
4055,2,0,3,2,2,0,1,0,1
4056,1,4,0,2,1,1,2,0,1
4057,2,2,1,1,0,0,2,2,2
4058,2,3,1,2,0,0,2,2,2
4059,1,4,2,2,2,1,0,1,0
4060,1,4,0,0,2,0,2,1,0
4061,1,4,0,0,2,0,0,1,0
4062,0,0,3,0,1,0,2,0,0
4063,0,4,2,1,1,1,0,2,2
4064,2,2,1,1,0,1,2,0,1
4065,0,3,0,0,2,1,2,2,2
4066,0,0,1,1,1,1,2,2,2
4067,1,4,1,3,2,1,2,0,1
4068,2,2,0,1,0,0,1,1,0
4069,2,1,2,0,0,1,2,1,1
4070,2,0,2,3,0,1,0,2,2
4071,0,3,0,0,1,1,2,0,0
4072,1,0,0,1,1,0,2,0,1
4073,0,4,1,1,0,1,2,2,2
4074,0,1,3,3,2,0,2,0,1
4075,2,0,3,1,0,0,0,0,1
4076,2,3,2,1,0,1,2,1,0
4077,0,4,3,3,0,0,0,1,0
4078,1,1,0,2,1,0,0,2,2
4079,2,2,2,3,2,0,0,2,2
4080,1,4,3,3,1,0,0,1,0
4081,1,4,2,0,1,1,2,0,0
4082,2,4,3,1,0,1,0,1,0
4083,0,4,3,2,1,1,1,1,0
4084,1,4,3,1,2,0,2,0,0
4085,2,1,3,0,1,0,2,2,2
4086,1,2,1,1,2,0,1,2,2
4087,2,1,3,3,2,1,1,0,1
4088,1,4,0,1,2,0,0,2,2
4089,0,2,0,2,0,1,2,2,2
4090,1,2,1,0,2,0,0,0,1
4091,0,2,3,3,1,0,1,2,2
4092,0,2,1,3,0,0,2,2,2
4093,1,2,1,0,2,0,2,1,1
4094,0,3,3,0,0,0,2,0,0
4095,0,3,3,1,0,1,2,2,2
4096,2,0,2,0,0,0,0,1,1
4097,1,3,3,0,0,0,0,0,1
4098,1,0,2,1,2,0,2,2,2
4099,2,0,3,3,0,0,0,2,2
4100,1,0,0,3,2,1,0,0,1
4101,0,3,2,0,2,1,2,1,0
4102,1,3,2,1,0,0,1,0,1
4103,2,1,3,2,0,0,1,2,2
4104,0,1,3,2,1,1,0,2,2
4105,0,0,2,3,2,1,2,2,2
4106,1,1,3,2,2,0,1,0,1
4107,2,1,0,0,2,1,2,0,1
4108,0,1,0,0,1,1,1,2,2
4109,2,1,1,2,0,0,0,0,1
4110,2,0,1,2,2,0,2,0,1
4111,2,0,0,1,1,0,1,0,1
4112,1,3,1,2,1,1,1,2,2
4113,0,1,3,3,2,1,1,1,1
4114,2,1,3,0,0,1,1,0,1
4115,1,1,0,2,1,0,2,1,1
4116,2,3,3,2,0,1,1,1,0
4117,1,2,3,3,1,1,1,2,2
4118,0,3,2,3,1,1,0,1,0
4119,0,2,2,1,2,0,1,1,3
4120,1,0,3,1,1,1,1,1,0
4121,1,1,1,3,2,1,1,1,1
4122,2,4,0,2,1,1,1,2,2
4123,0,1,2,3,0,0,0,0,1
4124,2,1,0,2,0,1,1,1,1
4125,0,4,3,1,0,0,2,2,2
4126,0,0,2,2,2,1,1,0,1
4127,1,3,2,0,0,0,1,1,0
4128,1,3,0,2,2,0,0,0,0
4129,0,4,2,1,0,1,0,2,2
4130,0,4,3,2,2,1,2,2,2
4131,2,3,0,0,0,0,0,0,0
4132,2,3,1,2,2,1,0,1,0
4133,0,2,1,2,0,1,2,1,0
4134,1,1,1,1,1,0,2,1,1
4135,2,2,0,3,2,0,1,1,0
4136,2,4,3,3,1,1,0,2,2
4137,2,0,1,2,2,1,0,0,1
4138,0,1,2,1,0,0,0,2,2
4139,2,0,1,1,2,0,2,0,1
4140,1,3,1,1,2,0,0,0,0
4141,1,4,2,2,0,0,0,2,2
4142,1,1,0,1,2,1,2,1,1
4143,2,3,2,2,2,1,0,2,2
4144,0,3,3,3,0,1,1,0,0
4145,2,2,2,0,0,1,1,0,1
4146,2,0,1,0,1,0,2,1,1
4147,1,3,2,3,1,1,0,1,0
4148,1,0,3,0,2,1,0,0,1
4149,2,0,2,2,1,0,0,0,1
4150,2,2,2,1,0,1,2,2,2
4151,1,2,3,1,2,0,0,2,2
4152,2,0,3,2,0,1,2,2,2
4153,0,0,1,2,1,1,0,1,0
4154,1,2,2,1,1,1,0,2,2
4155,1,3,3,2,0,0,0,2,2
4156,1,0,2,2,1,1,0,0,1
4157,0,0,3,1,1,1,0,1,0
4158,0,3,3,3,1,0,1,1,0
4159,2,3,3,2,2,0,0,1,3
4160,0,3,0,1,1,1,2,1,0
4161,2,1,0,3,0,0,0,0,1
4162,0,2,2,1,2,1,1,2,2
4163,0,0,0,0,1,1,2,1,0
4164,0,3,3,2,1,0,1,2,2
4165,1,1,3,0,0,1,2,0,1
4166,2,4,3,2,2,0,0,0,0
4167,0,3,2,3,1,0,0,0,0
4168,0,0,1,0,2,0,1,2,2
4169,2,0,1,0,0,0,0,0,1
4170,0,1,2,0,1,0,2,1,1
4171,2,3,1,2,1,1,2,1,0
4172,2,4,1,0,1,0,2,0,0
4173,0,0,3,3,2,0,0,0,0
4174,1,3,0,0,2,0,0,2,2
4175,0,2,0,1,0,1,2,2,2
4176,0,3,3,3,2,0,2,2,2
4177,2,4,0,1,0,0,2,1,0
4178,0,3,2,3,1,0,2,0,0
4179,2,1,1,1,2,1,2,0,1
4180,2,2,3,2,1,1,2,0,1
4181,2,2,3,2,2,0,2,0,0
4182,2,1,1,3,2,0,1,2,2
4183,1,1,3,3,2,0,2,2,2
4184,1,0,0,1,2,0,2,0,1
4185,2,3,0,3,2,0,2,0,0
4186,0,3,2,2,0,1,1,2,2
4187,1,1,2,3,0,0,0,0,1
4188,2,4,0,3,2,1,1,2,2
4189,1,1,0,0,0,0,1,1,0
4190,0,0,0,0,0,1,0,0,0
4191,0,3,1,3,0,0,0,1,0
4192,1,0,2,2,0,1,1,2,2
4193,2,4,3,1,1,0,0,0,0
4194,2,0,0,2,2,1,1,1,1
4195,0,2,3,3,0,0,2,1,0
4196,2,4,3,0,1,1,1,0,0
4197,1,3,2,1,0,1,1,1,0
4198,0,2,3,2,2,0,0,2,2
4199,0,1,3,0,1,1,2,2,2
4200,1,4,3,0,1,0,0,2,2
4201,2,0,1,3,2,0,1,0,1
4202,0,0,0,1,1,0,0,0,0
4203,1,0,1,2,2,0,0,1,0
4204,1,0,1,2,2,0,1,2,2
4205,1,4,1,1,1,1,1,0,1
4206,2,4,0,2,2,1,2,2,2
4207,2,4,2,2,0,0,0,0,0
4208,2,3,3,0,2,0,2,2,2
4209,2,2,3,3,2,1,1,1,0
4210,1,4,2,1,2,0,2,0,0
4211,0,0,3,1,2,1,0,1,0
4212,2,2,3,0,2,0,1,2,2
4213,1,4,2,1,0,1,0,1,0
4214,2,3,2,2,2,1,2,0,0
4215,0,2,3,2,1,0,2,0,0
4216,0,1,2,2,0,1,1,0,1
4217,2,2,1,2,2,0,1,0,0
4218,1,2,1,1,2,0,2,0,1
4219,0,2,0,1,2,1,1,2,2
4220,0,4,1,1,2,0,1,2,2
4221,0,0,0,2,0,0,1,1,0
4222,0,0,3,3,1,0,1,1,0
4223,0,2,0,3,2,1,0,1,0
4224,1,1,3,0,0,1,0,1,1
4225,1,0,3,2,0,1,0,0,1
4226,1,4,1,2,2,0,1,0,0
4227,2,0,3,1,0,1,0,2,2
4228,1,3,1,1,0,0,2,1,1
4229,2,1,1,3,1,0,0,2,2
4230,2,3,1,3,0,0,0,0,0
4231,2,3,1,3,1,1,0,0,0
4232,0,4,2,2,1,0,1,2,2
4233,1,4,1,2,1,0,1,1,0
4234,2,2,1,2,0,1,2,2,2
4235,2,2,0,3,1,1,1,0,1
4236,2,4,0,1,0,1,1,1,0
4237,1,4,2,0,2,1,2,0,0
4238,1,1,2,2,2,1,1,2,2
4239,2,2,1,3,0,1,0,2,2
4240,0,2,2,2,2,0,0,2,2
4241,2,0,3,2,1,1,2,2,2
4242,0,1,0,2,2,1,2,0,1
4243,0,3,3,0,0,1,0,0,0
4244,1,2,1,3,0,0,2,2,2
4245,0,3,1,2,2,1,2,2,2
4246,2,0,0,3,2,1,2,2,2
4247,2,2,2,1,0,0,2,1,1
4248,1,3,2,1,0,1,0,2,2
4249,0,0,2,3,2,1,2,0,1
4250,1,4,3,3,2,0,0,0,0
4251,1,0,0,0,2,0,2,2,2
4252,2,1,3,0,1,0,0,0,1
4253,2,3,1,0,0,1,2,0,0
4254,1,0,0,0,2,0,2,0,0
4255,2,0,0,1,0,1,2,0,1
4256,1,2,0,0,1,0,1,0,1
4257,2,0,0,0,2,1,0,0,1
4258,2,1,1,1,0,1,2,0,1
4259,2,4,1,3,1,1,0,1,0
4260,1,1,1,2,0,1,0,0,1
4261,1,2,1,3,1,0,1,2,2
4262,1,0,3,1,2,0,2,1,1
4263,1,4,0,0,1,0,1,2,2
4264,1,4,0,3,1,0,0,2,2
4265,0,0,2,2,0,1,1,2,2
4266,1,3,3,2,2,0,2,1,0
4267,2,2,3,2,0,1,0,1,0
4268,0,3,2,0,1,0,2,2,2
4269,2,0,1,2,0,1,1,0,1
4270,0,4,3,3,2,1,2,2,2
4271,0,2,0,3,1,1,0,2,2
4272,2,1,1,0,1,1,1,2,2
4273,2,3,2,1,2,1,0,1,0
4274,1,1,2,1,2,1,1,1,1
4275,2,4,2,0,2,1,2,1,0
4276,0,1,0,3,0,0,0,0,1
4277,2,4,2,0,1,0,2,2,2
4278,0,2,2,1,0,0,1,2,2
4279,1,1,1,0,1,1,2,1,1
4280,1,0,2,0,0,0,1,0,1
4281,0,4,3,3,2,0,2,0,0
4282,0,4,1,2,1,0,2,2,2
4283,0,4,3,2,1,0,2,1,0
4284,2,2,2,2,0,1,1,1,0
4285,0,4,2,1,2,0,0,2,2
4286,0,1,0,3,1,1,0,1,1
4287,1,2,2,0,1,0,2,1,1
4288,1,0,1,1,2,0,0,2,2
4289,0,3,3,2,1,0,1,0,0
4290,1,2,3,1,0,0,0,1,1
4291,2,3,0,3,0,0,0,1,0
4292,0,1,0,2,1,1,0,2,2
4293,1,1,2,1,0,1,1,2,2
4294,2,3,2,2,1,1,2,0,0
4295,2,0,1,0,2,1,1,2,2
4296,0,1,1,0,0,1,2,2,2
4297,2,1,1,0,2,0,2,2,2
4298,0,4,0,3,0,0,2,1,0
4299,2,0,2,2,2,1,2,0,1
4300,1,4,0,2,2,0,1,0,0
4301,1,2,0,0,0,0,0,2,2
4302,0,1,3,1,1,1,1,2,2
4303,1,2,1,1,0,1,2,2,2
4304,1,2,0,1,1,0,1,1,0
4305,1,0,0,0,1,1,1,2,2
4306,1,4,1,0,2,1,1,2,2
4307,2,2,3,1,0,1,1,1,0
4308,0,2,3,0,0,1,2,2,2
4309,0,3,2,1,1,0,2,1,0
4310,1,1,2,3,1,0,1,0,1
4311,0,2,3,1,0,0,0,0,0
4312,0,3,0,0,0,1,2,1,0
4313,2,4,1,2,0,0,1,0,0
4314,1,1,0,1,1,1,1,1,0
4315,1,2,2,1,1,0,2,2,2
4316,1,3,2,2,1,0,2,1,1
4317,2,4,2,3,0,0,0,1,0
4318,1,2,0,3,1,0,2,2,2
4319,2,2,1,1,2,0,2,1,0
4320,2,1,0,2,0,0,0,1,1
4321,2,0,0,3,1,1,0,2,2
4322,2,0,2,0,0,0,1,1,1
4323,0,3,0,3,1,0,1,0,0
4324,0,3,0,0,0,0,0,0,0
4325,2,4,0,0,0,0,1,2,2
4326,2,1,1,1,0,0,0,0,1
4327,2,3,3,1,0,0,0,2,2
4328,2,0,2,0,2,1,1,0,1
4329,0,3,0,1,2,1,0,0,0
4330,1,3,3,1,1,0,0,1,0
4331,1,0,0,3,2,1,1,0,1
4332,1,2,0,3,2,1,2,2,2
4333,1,1,0,3,0,0,2,2,2
4334,0,3,2,0,2,1,0,2,2
4335,1,1,3,0,2,0,0,2,2
4336,0,0,3,0,0,1,1,2,2
4337,1,3,1,1,0,0,2,0,1
4338,0,0,3,1,0,0,0,0,1
4339,0,2,0,1,2,1,2,2,2
4340,1,2,0,2,2,0,0,1,0
4341,0,4,1,0,1,0,2,2,2
4342,0,1,3,0,1,0,2,2,2
4343,2,4,2,1,0,1,2,0,0
4344,2,4,2,2,2,0,2,1,0
4345,2,1,0,1,0,0,0,1,1
4346,2,3,2,0,0,1,0,0,0
4347,2,1,2,1,2,0,1,0,1
4348,1,0,2,3,2,0,2,2,2
4349,2,0,3,1,1,0,2,0,1
4350,1,4,0,2,2,0,0,1,0
4351,0,1,2,0,0,0,0,1,1
4352,2,1,0,1,0,1,1,1,1
4353,0,3,1,0,1,0,0,1,0
4354,2,3,3,1,1,0,0,0,0
4355,1,2,2,3,2,0,0,0,1
4356,1,3,2,1,2,1,0,1,0
4357,1,3,2,1,0,1,2,2,2
4358,0,0,3,2,0,0,2,2,2
4359,1,3,0,0,1,1,2,2,2
4360,1,2,2,1,0,0,2,1,1
4361,0,0,2,3,2,0,1,1,0
4362,1,0,2,0,1,0,0,0,1
4363,2,0,2,0,0,1,2,0,1
4364,1,2,1,3,0,1,0,0,1
4365,0,4,0,0,1,1,2,1,0
4366,2,2,0,3,1,1,0,0,1
4367,1,1,1,1,0,0,1,0,1
4368,2,4,0,1,0,0,0,1,0
4369,1,0,1,3,1,0,1,0,1
4370,0,3,1,3,2,1,2,2,2
4371,1,4,1,1,1,1,2,2,2
4372,0,4,3,1,2,1,1,1,3
4373,0,1,2,1,0,1,1,0,1
4374,1,2,2,1,1,0,0,0,1
4375,0,2,0,2,2,1,2,0,0
4376,2,0,0,0,2,0,2,1,0
4377,0,1,1,1,2,0,2,1,1
4378,2,0,2,3,1,1,2,0,1
4379,2,2,3,3,0,0,2,2,2
4380,1,2,3,0,0,0,0,0,1
4381,1,2,2,1,2,1,1,2,2
4382,1,0,1,0,1,1,0,2,2
4383,1,0,2,0,1,0,1,0,1
4384,1,0,0,3,0,0,0,0,1
4385,0,4,0,1,2,0,0,2,2
4386,0,4,0,0,2,1,2,0,0
4387,0,4,2,3,1,0,2,2,2
4388,0,4,3,0,0,1,1,1,0
4389,0,4,2,1,1,0,2,2,2
4390,0,1,0,0,2,1,1,0,1
4391,0,3,0,1,1,1,2,2,2
4392,2,2,2,2,2,1,0,2,2
4393,0,4,2,3,2,1,0,0,0
4394,0,2,3,0,2,0,1,2,2
4395,2,2,3,0,2,1,1,1,0
4396,2,2,2,2,2,0,1,1,0
4397,1,4,0,2,1,1,2,2,2
4398,0,3,0,2,0,0,1,0,0
4399,0,1,2,2,2,0,2,0,1
4400,0,4,3,2,2,1,1,1,0
4401,1,1,0,1,2,0,2,2,2
4402,1,4,1,3,1,1,1,2,2
4403,0,4,3,3,0,1,1,1,0
4404,2,4,0,0,0,0,1,1,3
4405,1,0,1,0,2,1,0,1,1
4406,0,2,0,2,1,1,0,2,2
4407,1,4,2,2,1,0,1,2,2
4408,2,2,3,0,1,1,0,1,0
4409,0,1,1,2,2,1,2,0,1
4410,1,2,0,0,0,0,1,0,1
4411,0,4,0,1,1,0,1,0,0
4412,2,4,0,2,1,0,2,2,2
4413,0,2,1,1,2,0,2,1,0
4414,2,0,0,2,0,1,0,2,2
4415,0,2,0,1,1,0,2,1,0
4416,2,1,2,2,2,0,1,0,1
4417,2,2,3,3,1,1,0,1,0
4418,0,4,0,3,1,0,1,2,2
4419,0,3,1,1,0,0,1,2,2
4420,1,1,3,2,2,1,2,1,1
4421,1,2,2,1,0,1,2,2,2
4422,1,0,2,2,2,1,1,2,2
4423,1,4,2,1,0,0,0,2,2
4424,1,4,2,3,0,0,2,1,1
4425,1,3,0,0,0,0,2,2,2
4426,0,2,0,1,0,0,2,2,2
4427,1,2,0,1,0,0,1,0,1
4428,2,2,1,1,1,0,0,2,2
4429,2,3,1,1,2,1,0,0,0
4430,0,2,2,2,2,0,1,2,2
4431,2,1,1,2,1,1,0,1,1
4432,0,1,0,3,0,1,1,2,2
4433,0,0,0,1,0,0,0,2,2
4434,2,0,3,0,0,0,0,2,2
4435,2,0,3,3,2,1,0,0,1
4436,1,1,1,2,0,1,1,2,2
4437,2,0,1,1,1,0,2,1,1
4438,2,0,2,0,1,0,2,2,2
4439,0,2,1,2,1,1,2,0,0
4440,2,2,2,3,0,0,0,0,1
4441,0,2,0,1,0,1,2,1,0
4442,1,2,3,1,2,1,2,0,1
4443,1,3,3,1,2,1,0,0,0
4444,1,4,3,1,2,1,2,1,0
4445,1,4,3,3,2,1,2,2,2
4446,0,4,0,3,2,1,1,1,0
4447,2,3,2,3,1,0,0,0,0
4448,2,1,1,2,0,1,1,1,1
4449,0,0,2,2,1,0,0,2,2
4450,2,1,2,2,1,0,0,2,2
4451,1,3,0,2,1,0,0,0,1
4452,1,3,0,0,1,0,2,1,0
4453,2,1,0,2,2,0,2,0,1
4454,2,3,2,3,2,1,2,2,2
4455,1,3,0,3,1,1,1,0,1
4456,2,3,0,1,0,1,2,1,0
4457,1,0,2,0,1,1,0,1,0
4458,0,1,2,3,1,0,2,1,1
4459,1,1,1,1,2,0,1,2,2
4460,2,3,0,0,1,1,0,1,3
4461,2,4,3,0,0,0,0,0,0
4462,2,3,1,2,0,0,1,2,2
4463,2,2,3,1,1,0,1,0,0
4464,0,4,3,1,1,1,2,0,0
4465,2,0,2,0,1,1,2,1,1
4466,1,1,1,2,1,1,0,1,1
4467,2,4,0,1,0,0,1,2,2
4468,0,0,3,2,1,0,2,0,1
4469,2,3,3,1,2,1,2,1,0
4470,1,0,1,3,0,0,1,0,1
4471,2,2,3,3,2,1,1,0,1
4472,1,3,3,2,2,1,0,0,1
4473,2,0,3,3,1,0,2,0,1
4474,0,1,0,2,0,1,2,1,1
4475,2,4,2,0,0,0,0,1,0
4476,0,3,2,3,1,1,2,2,2
4477,0,2,2,0,1,1,0,0,0
4478,2,3,0,3,0,0,1,1,0
4479,2,3,2,3,0,1,0,1,0
4480,2,2,0,2,2,0,1,2,2
4481,0,0,1,2,2,0,1,2,2
4482,0,3,1,3,1,0,0,2,2
4483,2,3,0,1,1,1,1,0,0
4484,1,2,0,0,0,0,2,0,1
4485,0,1,1,0,0,1,1,0,1
4486,2,0,1,3,2,0,2,0,1
4487,0,3,3,1,2,1,0,0,0
4488,2,1,3,2,2,1,2,1,1
4489,2,4,3,3,0,0,0,2,2
4490,2,1,1,1,2,1,2,2,2
4491,2,4,0,2,0,0,0,1,0
4492,1,2,2,2,2,0,1,1,0
4493,1,0,3,0,0,0,2,0,1
4494,0,2,2,2,2,1,0,0,0
4495,2,2,1,3,1,1,0,2,2
4496,2,1,2,0,0,1,0,2,2
